D,L,M,feed_temp,n_reactor,Pump Operating Cost,Preheat Operating Cost,PTSA Reactant Cost,IPA Reactant Cost,IPP Reactant Profit,Reactor Operating Cost,Reactor Wastewater Cost,Preheat Capital Cost,Reactor Body Capital Cost,Reactor Head Capital Cost,Reactor Jacket Capital Cost,conversion,CC,OC,TAC
5.329010024433407,15.968132969334613,4.003769736109349,355.0178010373411,3.1567238552025585,9497.728066910659,809569.8156211512,146272178.74620315,154597753.00133765,26693544268.785465,1307555.8686106848,476756.102215425,45310.41437086735,1335244.642168313,413068.3881040449,14528123.911008643,0.8790507210154199,16321747.355651869,2126623.4122987464,7567205.864182702
5.401345754627385,11.274188556911078,4.859360188593542,392.76297973821374,5.967348804470883,8849.113097783586,830405.2083326268,97220450.91473922,112580824.9268709,17328294276.019547,652329.8360173384,372693.40389206284,49572.647468761505,1695517.6097353967,700445.8569547287,18820836.39031915,0.9510695060399974,21266372.504478037,1491584.1574477488,8580374.992273761
0.9097893444819073,23.78774220896971,2.799648533919762,382.5567537264558,4.261013054062637,8362.79224794009,753680.9183020792,93067162.52650678,81077222.41753004,20180416865.46662,257485.53300416403,310995.83384464565,46998.20836690674,610214.9413170174,156877.45796493962,1876166.9281869647,0.88608740337387,2690257.5358358286,1019529.2435541833,1916281.7554994593
1.6129051363974094,22.68110849349409,3.2947179466891434,313.49443924373907,5.9309878598295835,8289.531973563207,599244.4009971371,79925907.21545999,76331461.3331816,11436564375.722895,958978.207223171,368221.5444407302,41141.463345950215,1136287.4514721737,238475.75321863857,5066783.647723009,0.6276998450254812,6482688.3157597715,1566512.1401938712,3727408.2454471285
2.128208185189553,13.649394454182623,4.543768397243098,356.0223712003,8.259195855849196,8126.854159219135,672879.7270997195,58582564.56482616,65793280.20886156,10298890480.717468,719934.8652785505,271809.1614954716,43742.024449267534,1515534.6010700972,447068.91772164975,8390190.138461461,0.9044131431503808,10396535.681702476,1400941.446537489,4866453.340438314
3.8343206658028657,1.3797098283173508,4.717748934975045,396.0576301020309,8.96860957510733,8165.743330769469,760176.9610325353,59784482.29881522,68312499.77930261,10848929252.191984,59399.65493862269,269905.7308248691,48776.85059751488,459368.8411433799,746590.2714103477,3826977.6530495957,0.9527156564254985,5081713.616200838,827742.3593019275,2521646.8980355402
1.2409579229856391,4.291257991093066,4.730381852148654,396.768179378788,1.5273413800492794,15570.110048473538,1605999.9686783121,478974038.8827039,547963384.5460346,35223002526.43147,22935.74543066998,1384123.573782407,65898.2853723567,57985.486981546834,42799.54585834711,243566.67624651248,0.3866453683259338,410249.99445876316,1644505.8241574557,1781255.8223103767
4.5939125524641815,19.09302852306991,4.692098142185934,398.5329710354166,1.992924986157596,15501.65081579236,1605838.4871902233,476858221.9975772,543528632.3548088,86884968870.9682,530874.1411596938,1016752.5580230996,66529.59181860095,456449.0044686286,114604.59823212062,4413371.402733543,0.9537423950696421,5050954.597252893,2152214.2791657094,3835865.81158334
0.36431076957882463,1.6290636850652627,1.1132259520831784,342.6953281123655,7.871623309976275,7395.586617779737,574033.3168495022,39866503.702290975,18422163.052557204,579733525.8018246,41244.5848638413,317877.09956272645,41978.732477857535,164767.60899012038,245969.48647079337,646923.2651281409,0.044546428917419625,1099639.0930669121,622673.4883311231,989219.8526867605
3.348278619964504,14.26772748845838,4.368123569438422,328.05079781438934,3.230677595299005,9714.908201563601,762598.1045029002,152984398.23824495,168666565.05665714,24038559910.66214,891658.8786259217,534488.6579724518,43160.94940843626,838535.9153535432,243432.85470735905,6451060.937794633,0.7916188726706455,7576190.657263972,1663971.8913303856,4189368.777085043
3.6181158108851554,24.270297959672188,3.24412087702284,315.38767472475314,7.397055054718125,7939.941352572883,572119.3188226045,56690457.08689802,53685169.34669357,8490285906.060793,2685818.3774855495,289691.3165755822,40980.78187771196,3200909.6613870254,614347.6565320736,25644441.18439296,0.6523892456966416,29500679.284189768,3265877.637660727,13099437.399057316
1.5896020745858674,20.3705246948507,2.551442576256687,416.7750225471314,6.969501925470105,7871.6221361486905,767963.561294464,59758518.20537866,49259487.33312155,14130905510.838821,138745.44652714382,213082.80243426972,52821.13394310774,1239440.5483993927,284175.74842225097,5501814.844106872,0.9306956433229626,7078252.274871623,914580.6299577566,3273998.0549149644
3.4483813454449086,4.2749254158564405,1.2396707580488466,327.71121468888845,1.3559695095726463,9327.992885679127,725804.2077401855,286053721.5679018,143602399.45420948,21366785185.698864,132752.4924471463,992604.2856860175,42796.616070962795,113620.92065573602,83558.19106909483,908673.7518514082,0.23454469907459718,1148649.4796472017,867884.693073011,1250767.8529554117
0.8680912423600342,6.417024126588513,3.8519559215307067,380.31603784649707,1.1003222814713356,13999.301857838109,1363185.8106534786,430426277.49425626,446207276.6758483,21697043410.49414,31287.27814961328,1358540.1732633347,56727.305266456926,59806.64873570041,38824.02781146634,207833.7193273374,0.23816996676359728,363191.7011409611,1408472.39066093,1529536.2910412503
0.663852108214549,24.21463192000653,3.2724018476797685,337.54518815931885,3.0160826991168843,9061.782121073675,724262.1729738886,132798732.4763606,126357409.61974758,14301983187.093998,345401.75787246565,561425.9427907051,43265.65816953541,368766.9748461226,111235.10709937707,957252.1013447219,0.4709816166025904,1480519.841459757,1078725.712967428,1572232.326787347
4.526998660931785,5.690307546623651,3.325435709093031,429.55239869059744,7.7661621239053815,7960.713899040688,804467.1238404847,57332458.214318596,55030803.7097671,12466610488.943634,29482.879352370503,227466.72096713632,57926.34045379428,1204785.3225472986,788361.2272912607,11818130.587176617,0.9579280018674016,13869203.477468971,841910.7170918959,5464978.542914886
1.6291246150986205,12.85047314244952,3.479822873525519,412.6277079460214,2.2527632432222133,10222.527220361239,1039221.0385849593,204929843.48590866,201549851.4704082,43128436239.53153,62792.10882660822,530026.4455827654,58269.34175838084,295642.75099944544,95857.16263995788,1365397.6629364917,0.946847736937925,1815166.918334276,1112235.6746319288,1717291.3140766874
0.35681316252010475,2.680531449261336,2.9453804437481272,385.9095353983996,5.545122982320986,8164.59435690386,738922.6486546064,76064556.32731257,68238069.87162463,2327625766.441374,26897.889340357833,466214.4479151329,47129.991349873315,134071.1264095507,175501.5721484299,485180.3680366195,0.12775255617622627,841883.0579444733,773985.1323518681,1054612.8183333592
2.0748338536024242,24.726787705898772,3.3189808769831877,358.76694071482603,5.402076270751996,8298.209406299715,696103.6922759825,80194093.9593716,76893580.74842036,15972262278.552013,821225.0856606269,304632.54866342037,44194.6785915079,1483480.637765294,274815.9276764672,7876187.280067388,0.8766432144810724,9678678.524100658,1525626.987342909,4751853.162043128
4.535672977712387,17.061589442876432,2.0596782306512376,321.11018013141296,3.9569727413337095,8338.914802685445,619873.8994641209,110457627.87948258,79530454.3846913,18199007181.886917,1259682.6872540892,423390.2786119644,41570.76982158006,1236255.6381318395,338636.29281760595,11881796.126550239,0.5993153334722151,13498258.827321265,1887895.5015208954,6387315.110627984
3.8708756653739957,6.04417623795615,4.011022214955256,321.1343777624938,3.0799176376425423,9502.05104690494,725577.7658634249,146405785.76614398,154877793.3151336,19158264899.25034,466690.21704256407,561840.5503906495,42499.626249066816,480028.88187990204,282857.9910272731,4182448.8321316154,0.6309048511322576,4987835.331287857,1201770.033952894,2864381.811048846
4.877338741524236,5.642422782959866,3.5578435235197605,376.110437094848,8.389215683490812,7906.474327947198,690726.8460066767,51771454.50874199,51517193.531309105,10335100032.36841,469720.5373972693,229798.3246608763,45430.5510232348,1448281.610262482,985772.7203921635,15036686.031678827,0.9075929414482659,17516170.913356707,1168353.8577318932,7007077.4955174625
1.7639564303008881,2.5830661764165708,3.940263853154678,405.8113635451896,8.253448661503157,7991.955209874467,760183.3888678333,54413346.42388432,57054598.98544746,10770754920.944818,45193.38558972833,238831.8711449529,50336.10282777556,422154.5243189636,399451.8564973706,2167735.935491735,0.9458506555043505,3039678.419135845,813368.7296674361,1826594.8693793844
5.608839397881814,1.3348377514143284,1.937448344485682,387.1634028401989,8.582640402294055,7544.273894966138,672622.9947042001,40577204.12222992,28054044.721179817,9630580594.240463,74952.42735766005,165568.55184339522,46192.159596647,569847.5429265649,1176780.6086579557,6331851.898230896,0.8457244673013841,8124672.209412064,755119.6959568262,3463343.765760848
0.25,16.172474890548873,4.671495236423254,406.58799574051045,6.306308481684581,8503.471289483183,821629.3800579008,79286594.33360846,90190334.89789121,7396570441.608894,105349.67862352109,418203.3941871393,51776.5058367785,305921.288848119,207703.18568537795,707559.438862987,0.4871560340033838,1272960.4192332625,935482.529970905,1359802.6697153258
3.3152274614675927,13.446209794316802,3.0072163489311463,417.2316887925504,5.553744006999902,8186.709447761552,806781.25002876,76748050.44228074,69670673.53659786,17180219836.682285,156672.66758595512,266180.702536156,53893.532421838194,1322615.3685177672,401791.0385548307,10117263.036154503,0.9429423885271945,11895562.97564894,971640.6270624767,4936828.285612123
6.0,14.23458796514128,1.0,413.55382727564074,1.0,8899.411742207998,884041.9507268309,272807893.5840233,115839144.0,66114112390.28969,175710.3053370653,545777.7120923651,54795.80570324122,446282.95442280924,160807.27754934697,5331914.350880593,0.725739247172452,5993800.3885559905,1068651.667806104,3066585.130658101
5.5968852693573545,1.0,3.630946778948565,401.7536188270245,8.99,7922.814805326564,743961.9223363841,52276477.083437,52575720.84786987,10721463418.662205,39273.14948721493,226150.12387350388,49324.62848083201,474806.1819374999,1173510.4357369274,5145476.282562746,0.9415220452920671,6843117.528718005,791157.8866289256,3072197.062868261
0.25,11.814483354582928,5.0,417.493177708133,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000000.0
2.68055447121312,22.15297741246547,2.1453019469940413,315.15234203804556,6.642288527463152,7750.578155706158,554792.5445702972,56017504.93904547,41418323.526887186,8841680483.706833,1529830.571567184,280362.47157254186,40833.50740865909,1999135.4699520099,398048.12065306486,12853828.389994225,0.5823344795227592,15291845.488007959,2092373.6942931875,7189655.523629174
3.4187933429988933,14.996762097016273,2.484157202705158,410.00777679170153,3.1722296177677896,8591.933686734761,839550.11463169,118277488.05262606,95920881.30759999,27907768607.654682,184259.40337793494,330726.5180928614,52896.87472917693,887216.8962121557,248518.59718648402,6922412.211788517,0.9190365981177573,8111044.579916334,1032401.4516963597,3736082.9783351375
4.249938722368638,16.425360284509743,1.400904994349744,414.3357813616663,5.351486636017197,7612.225716227773,732127.8358233592,58992923.31325495,32455927.07415984,15136432756.429346,245727.22016917955,188560.85226488148,51401.05957364163,1895132.5280950645,523179.7230377779,17362184.92635634,0.8307684181464471,19831898.237062827,985467.2817087665,7596100.027396375
4.6542952778006565,17.07165068627519,1.3138320327023703,419.2307982752478,6.118595642582223,7502.7713105087305,728252.0121828222,48358729.24460363,25365529.671337098,12489276284.881538,233480.58637961498,164297.97354102382,52451.619187580916,2526111.994237649,698460.9110863616,24756465.140063,0.8225739686448481,28033489.66457459,969235.369872946,10313731.924731143
0.25150030153384456,12.304488281714216,3.7093368974955077,408.7963586737759,3.8680745844317412,9322.225690684389,922841.6266469507,140848061.6993651,143228803.6711651,7448222227.461785,37946.91329726385,661221.1863140127,54483.35152568099,132209.52488063084,103869.50099007979,333407.75464609737,0.24527897282601127,623970.132042489,970110.765634899,1178100.809649062
4.122324335939105,10.86985781363731,2.226215271632692,411.0130521301645,6.726411557177672,7774.693130124951,745011.0093685148,56762807.91807978,42980478.57094309,13777803162.891666,227882.81421871478,199420.17962073235,50999.108199363276,1592360.3444142595,606457.83618746,14416692.646741344,0.9074394679399017,16666509.935542427,980668.5167173545,6536171.82856483
0.668191709872526,14.339999442203483,2.144903611323653,411.3391764261052,6.821813803213505,7750.459437873904,742779.0876083088,56013835.81825329,41410633.04970677,13336015176.07901,89310.0515398527,202716.98078113928,51015.26860294062,511350.1083665208,222672.3799505431,1437150.1712938468,0.8783422417017404,2222187.9282138515,839839.5985860354,1580568.9079906526
5.470563637031456,13.10575812216152,1.5733805772052147,416.0158464877029,8.99,7462.895287667367,717430.0291427658,38062098.0559274,22782382.40620975,9781676544.989218,321228.6365066834,142083.063755241,51425.17616686982,3096327.8180599893,1139252.59670946,34567273.4308618,0.8589931940627602,38854279.02179812,1046121.5609371166,13997547.901536489
5.284630417320525,20.902890481122572,1.0,416.4923185210698,2.405855601583913,8005.307791103999,783453.9163259305,136403946.79201165,57919572.0,33304234750.776943,207282.36515430006,346762.73558025685,53128.371757162895,1102779.1500199998,272456.79025311425,11817416.505127532,0.7311658398437003,13245780.817157809,998741.5892713345,5414001.861657271
4.336488941628479,19.983191158561457,1.5719228330987325,422.53708476531796,2.370758247649017,8516.666255904169,858094.630942012,152208109.82164237,91045097.71010603,39587448236.3616,110941.26679780352,338286.9479085518,56836.1677901714,904077.1589970955,214186.27116102018,8356489.846345964,0.8691083897771615,9531589.444294252,977552.5639957197,4154749.045427137
4.51645327031203,10.270208149949333,2.294701532767086,410.1945764396427,2.1539713303592487,9162.905547051454,907424.6216269826,172180930.87865934,132908130.6456136,41443138341.86809,146300.9209367036,410186.09887254937,54478.73581558773,545433.0485835987,224625.19877288997,5297320.275805541,0.9098484705697595,6121857.258977618,1062888.4481107376,3103507.5344366105
1.9365089385264462,4.640842171495761,4.407059444429241,400.2491136565795,6.461988643086195,8424.66026067146,798704.7066619598,76850842.4421049,85084998.93329982,14471766248.518127,83919.94064796006,309123.352744746,50150.71297601012,483980.7932833662,315925.46219237207,2595887.638120682,0.9531455566207802,3445944.6065724306,891049.3075705913,2039697.5097614015
3.857425102833936,7.571252779344745,3.17308881032345,405.45827062055827,5.6571984273036575,8246.032337005634,789117.5950754074,78581497.38320222,73513578.32476938,17052745977.835297,179850.83025749167,278868.1694034864,50873.18042716383,948394.300961821,469656.02710615884,8222722.503822486,0.9359459410964515,9691646.01231763,977214.4576699047,4207763.128442448
2.198436904826828,7.150416125783287,3.110655765836506,381.5925688156404,6.858888360990857,8038.287043586285,716121.4748416273,64909502.39704818,60055950.19886088,13777745776.590027,201293.97444905917,251978.7643463188,46315.528578424644,715797.990004458,342716.4406409532,4134451.580841285,0.9074356883391622,5239281.540065121,925453.7363342727,2671880.9163559796
0.3119176892157787,22.290475411818065,1.0,419.03552552636074,1.902109136051198,8899.411742207998,896687.7893674446,272807893.5840233,115839144.0,15838724791.182285,14771.905264215677,998539.7468122034,56709.057610151634,70266.62344990337,34883.17426509882,148220.5027757269,0.17386279253463205,310079.35810088075,920359.1063738682,1023718.8924074951
2.535780517633236,5.367906923669697,3.4768773930800903,391.59334752825714,5.721213661755893,8354.679765862833,772127.9917512106,81939379.95796393,80551700.20146985,16937092854.838665,128165.47039946611,299505.6557881764,48378.635376112805,537167.2843330656,317195.0571767792,3442408.280888943,0.9295982788967961,4345149.257774901,908648.1419165396,2357031.2278415067
1.3919897174565543,20.887364076623502,2.6805258274135975,410.3072397041327,5.1171543320996316,8069.871333330726,778512.2067633278,73137024.64404537,62101963.46349657,16944347225.924,156729.94604313324,248479.6209373273,51599.002833022576,951123.3460761684,223400.06608765913,3854251.8180433274,0.9299964375969464,5080374.233040177,943312.0241397918,2636770.101819851
0.6422144125149708,8.717783771837334,2.525313657027116,386.4514080122736,3.7771569664207054,8616.465785683224,790148.9825281585,119035682.7788873,97510057.45384356,14706476184.27728,62439.43105509883,502144.005410588,48031.71491267509,180753.4722921015,110737.91063247604,543784.7482136574,0.48430206057358627,883307.8460509101,861204.8793689406,1155640.8280525773
6.0,6.058810645832459,5.0,396.30429717809267,5.2797770108156525,8899.411742207998,844248.6669189617,98774992.45726267,115839144.0,17406939097.112526,372313.69129362574,379158.27532063803,50374.352189168356,1123499.356806136,804036.3877467348,13664128.514240107,0.9553859546158396,15642038.610982146,1225461.7699547955,6439474.640282178
1.014823623731968,9.187345839397564,3.2108513680668356,396.28541918426305,5.124693212039545,8259.537797838497,771332.986195896,78998900.28055379,74388454.79761824,16316075894.913717,97005.1751709218,292786.31788404135,49014.75130778563,415752.58266101935,201356.89964307356,1486617.3132318351,0.8955135453442475,2152741.5468437136,876597.6991646563,1594178.2147792275
5.339812150243902,4.72058576069107,3.1673463632742886,385.7449307796261,3.5839717041544175,8999.161771945617,830926.5979667522,130863373.47730906,122300897.15773556,27652411547.778694,218811.94148545177,396315.69850389834,48617.84324073871,507598.30734236684,414139.14627456345,5650854.607399315,0.910627381067369,6621209.904256984,1058737.7012241497,3265807.6693098107
3.21385536578724,9.202786896683545,2.3207428695794463,388.3746455157334,8.881982401264645,7629.950182296854,684463.1273943051,43225135.2819835,33604108.43202334,10022819663.29385,373875.7443484009,177292.3039101826,46511.621134083674,1533431.5602081097,623850.2790789312,11567571.164616248,0.8801695533980992,13771364.625037372,1065968.8219250028,5656423.69693746
3.277520062617751,8.597596589147642,2.3889133317905786,392.4160867608125,1.1909543849721644,11383.077537597954,1115183.7577010887,349568643.3191419,276729675.4448086,79974339758.89723,120885.84103096391,686004.2685588474,54768.61507766254,184622.17380840617,79468.04725163378,1414887.3615328202,0.8778839347809273,1733746.1976705226,1247452.6762696505,1825368.0754931578
5.779670219782452,11.978865045033256,4.2377304454442815,385.06772667715853,5.780576405094324,8626.792453994178,788217.5500614041,90349357.65793101,98179013.46060087,17025355685.803291,840749.3050313364,342688.0206471813,47833.38233842497,1880792.3446078387,765027.6219460267,21946772.03331797,0.9344426153161856,24640425.38221026,1637593.6475467347,9851068.774950154
2.7565834752311433,13.343956321660212,1.0642828112851075,389.5372546211006,4.494983326070057,7586.993573331042,681889.2671668112,69090149.18717714,30821402.458295103,16066658436.084723,248896.1227222587,238551.05382871997,46594.792444478975,909671.214012834,271641.1849392051,6073160.917622508,0.7054593445434267,7301068.109019026,938372.3834624009,3372061.753135409
3.075180706635279,11.434582915297332,1.5459841699374315,381.1421070187303,2.8064005763535635,8493.474394685296,764926.0336200765,151491336.79275173,89542741.4415513,35941609417.07497,203603.0341169895,384879.45087654924,47022.33950456125,438794.59105054685,149627.31218566687,3188272.3840277423,0.789067133096544,3823716.6267685173,977022.5421317512,2251594.75105459
5.873301537205669,9.956839434502223,1.2220967441467274,386.94775687922186,1.9885500795476587,9296.566895145847,866756.4304610558,285082462.63323313,141566640.72714394,67036838754.28161,293887.44459337107,583162.3119299139,49377.49519137782,328136.7208056503,156296.02516113006,3893897.748351658,0.7358680791651813,4427707.989509816,1169940.4419495726,2645843.1051195115
1.947344153104534,13.711749947814384,4.953597980136839,385.72338834361926,1.2432165697426028,15969.266892442281,1602086.4643272543,491310472.6580598,573820549.7391803,79000359969.70802,152257.42193384553,1114702.5917730043,62351.72469455814,177630.51309409208,52831.08901292081,923763.4889949308,0.8671924903462718,1216576.8157965017,1770313.1531535422,2175838.758419043
4.442183595675724,7.136279857318251,1.0,399.82865127565816,2.3666603726255047,8005.307791103999,749582.1874466374,136403946.79201165,57919572.0,31950517619.66697,116416.5012220441,365535.9678664139,49134.3221051737,404088.03822459845,220281.22765308231,3899828.333745647,0.7014461441207489,4573331.921728502,874003.9964597855,2398447.9703692864
6.0,8.156454020257797,5.0,379.0125859890623,3.5998700895274207,10091.550343679999,933808.8336100586,164624987.4287711,193065240.0,28502567313.75959,635148.4388063559,531432.1864836941,49411.73342022517,853234.9739125059,482421.8326480409,10333784.305639986,0.9386240394180109,11718852.845620759,1579048.8227600944,5485333.104633681
5.110352358370956,11.959959069853898,1.5459149011062991,380.1056433921789,8.267737983506576,7456.755995287422,649742.3179680678,37872355.665142596,22384682.355124794,8916655822.80263,830063.1456752684,159987.17855854498,45175.5041245812,2721291.5163417645,1044589.7268979984,28919562.3423664,0.783030049129066,32730619.089730747,1487262.2196386238,12397468.582882205
4.923300966047437,2.2029694769024837,2.9147728004955917,403.6758005499116,2.9602012037618954,9717.313717493578,956255.0864516796,189315598.07156605,168822393.0819461,42129149122.94738,51379.05274044608,477327.2835156489,54015.11705382063,182678.2432662054,249305.6012769612,1883709.5715783774,0.9249092474542356,2369708.5331753646,1017351.4529096192,1807254.2973014074
4.276873495188949,1.8271538871140678,3.5349843905728746,380.2412446909125,4.72496797334156,8691.525595351086,784540.4122207756,103227071.42288122,102372391.46433087,20653946833.639744,81394.95577690858,356753.950139176,47229.043405178985,293155.7365096861,421587.6884285142,2692156.436315894,0.9068792900189991,3454128.904659273,874626.8935930353,2026003.1951461262
3.788944947673216,16.144040211554227,5.0,380.352019168468,4.738508740366682,9346.46371776,856175.7443183721,123468740.57157835,144798930.00000003,21441948687.02172,721776.5454792031,441267.04393615806,48357.056100443944,1362877.2381390727,368553.09220279485,11458861.987612283,0.941479096394252,13238649.374054594,1587298.7535153353,6000181.878200199
5.485534432801659,16.654866934260422,1.0,384.66367072633415,2.9627546853662277,8005.307791103999,718756.7933685182,136403946.79201165,57919572.0,30458379000.015537,497736.99434819707,385619.7275961717,46670.98491513582,943392.1608694283,285821.00860095705,10478482.590740198,0.6686875236280441,11754366.745125718,1224499.0955078192,5142621.343883058
5.562884820346378,2.3795468222184244,1.0356154649620395,396.30671874641206,2.8211065617579214,8037.151719046965,746050.0205486249,137388122.59696501,59982404.487182334,32040374677.946938,57284.70746385005,369136.36248359614,48553.17337854299,210050.54309017953,291058.98640122585,2387927.9851537193,0.7034188785785382,2937590.688023668,811371.8797315219,1790568.7757394114
2.358133158669754,7.4062397058660006,1.0,375.7786232984194,3.6946992835707495,7707.273140736,668629.3767991099,90935964.52800775,38613047.99999999,19419754896.9934,130645.67760219511,310906.013298776,45085.85076413837,386469.3666889148,180098.17735328298,2341606.1637073043,0.6395160332495441,2953259.5585136404,806982.327542041,1791402.180379921
5.032284671195663,11.895160413995962,4.92893768117883,397.60690514270453,1.5645251433080258,15925.16915097476,1650230.8471020726,489947577.6570675,570963921.8171006,87034027378.46962,414729.6535632491,1051468.7020254298,67158.52280768058,334505.6789594985,128083.81541034457,3514038.4460710115,0.9553786207574366,4043786.463248535,2080885.6698162965,3428814.490899142
3.2238995317847556,17.936108609280186,5.0,387.1721747247318,6.13113943779243,8601.37709184,790072.9791045332,82312493.71438555,96532620.0,14406320160.037308,726511.1476462209,338819.804460388,48119.187540891835,1954969.8423288828,469286.9577446119,14519237.100387247,0.9488351188094941,16991613.088001635,1525185.503842594,7189056.533176472
